,productCode,star,review
10163,B08PCCM1GC,5,"
Sehr gut
"
10164,B08PCCM1GC,5,"
Molto sodisfatto
"
10165,B08PCCM1GC,5,"
Gern wieder
"
10166,B08PCCM1GC,5,"
Ricondizionato amazon , telefono perfetto spedizione con arrivo previsto in 10 giorni arrivato in 3 complimenti
"
10167,B08PCCM1GC,1,"
Das schlecht Qualität
"
10168,B08PCCM1GC,1,"
Attention arnaque tout n’est pas d’origine !!!La batterie ne tien même pas 2h et l’écran ne fonctionne pas correctement
"
10169,B08PCCM1GC,1,"




                    The media could not be loaded.
                



 Das Handy kommt mit Kratzern und Kratzern und ohne das original Ladekabel.  Keine Box und der Hauptbarcode des Unternehmens Handy ist aus zweiter Hand.  Und das ist eine Lüge
"
10170,B08PCCM1GC,5,"
Funktioniert Eimanfrei….
"
10171,B08PCCM1GC,1,"
Läuft nicht geht nicht an
"
10172,B08PCCM1GC,5,"
Ottimo
"
10173,B08PCCM1GC,1,"
Niente da dire sul telefono arrivato nei tempi e tutto ok.Dopo qualche giorno però devo dire che è un telefono che non vale quanto costa e non vale il top di gamma android.Il prossimo smartphone ritorno ad android.
"
10174,B08PCCM1GC,1,"
Téléphone fonctionne très mal, beaucoup de beugue !
"
10175,B08PCCM1GC,5,"
Nulla da dire se non …iPhone!!!
"
10176,B08PCCM1GC,1,"
Profotto fallato, grande cortesia da parte del venditore nel reso
"
10177,B08PCCM1GC,4,"
Buon prodotto, spedizione rapidissima
"
10178,B08PCCM1GC,5,"
👍👍👍
"
10179,B0BDHR3MHB,5,"
I wanted to buy the iPhone 14 pro max but it was out of stock at the time, this phone was my second choice and I’m honestly glad I bought it. Despite lacking a few of the flagship features found in the 14 pro,(such as a 120 hertz display, a few camera upgrades and the dynamic island) it still punches above its weight it terms of quality. After looking at the specifications of this phone and comparing it to the pro model, there are far more similarities than differences. The camera is still spectacular and apart from the macro lens, you would struggle to see the differences in pictures taken with both phones. To summarise, it’s a great phone that’s worth the money
"
10180,B0BDHR3MHB,5,"
Apple return to making a large version of their normal handset for the first time since the 8 plus and what a brilliant bit of kit it is.I find the cameras on a standard iPhone superb and more than good enough for my needs. For the iPhone 12 & 13 I’ve had to get the Pro Max to get the larger screen.Don’t get me wrong, the pro max is a great phone but unless you’re a serious photographer it’s likely the camera’s never going to reach its potential with the average user.Being able to buy the 256GB version of the standard iPhone for more or less the price of the 128GB pro Max is a real yes please moment.As an avid product red buyer I’m also delighted to be able to go back to red. The Pro Max has never been available in any of the colours I like so I’ve always hidden it in a case.The iPhone 14 Plus is fast, the battery life a massive improvement, the cameras are excellent and the price point, whilst expensive, offers the average user more for their money.
"
10181,B0BDHR3MHB,5,"
Purchased the new iPhone 14 after getting fed up with my old iPhone 6s for a year or so?This is great technology and although it was expensive, Amazon at least gave me 5% off. Could not get anything as trade-in from Apple, so this was a bonus. Changing over to the new iPhone is now very easy.
"
10182,B0BDHR3MHB,5,"
I never had a plus iPhone and I didn't want to spend that much money to get the Pro Max, so this iPhone 14 plus was perfect, the size of the phone and the battery are great.
"
10183,B0BDHR3MHB,5,"
After a couple of months, without hesitation, this is just a great phone and red colour/finish is gorgeous
"
10184,B0BDHR3MHB,5,"
It was my 3th time experience I bought this product from here(iP12, iP14+ & Mac 2020)… the quality is remarkable. It’s well worth the money for their hight quality products.. Highly recommended 👍🏼
"
10185,B0BDHR3MHB,5,"
Love this phone, is a great size, picture quality is amazing! Starlight colour is gorgeous!
"
10186,B0BDHR3MHB,5,"
5 star. Everything perfect
"
10187,B0BDHR3MHB,5,"
I love this phone. I've never had an iPhone so from my perspective this item is insanely good.The screen is large, battery lasts long and the camera is extremely good (it supersedes what I had on my previous phones). It's expensive but worth the money.However, from what I understood, the refresh frame on the screen on the Plus version is a bit lower than the Pro. So perhaps if you are picky when it comes to iphones, look into that because it might bother you. It doesnt bother me at all (due to my previous phone being total garbo).5/5 stars! Love it :)
"
10188,B0BDHR3MHB,5,"
Good phone
"
10189,B0BDHR3MHB,5,"
Really nice phone, nice screen and interest-free payments.  Cheaper than the Apple upgrade program
"
10190,B0BDHR3MHB,5,"
Not much change from the 13 series but I come from series 11. It’s a huge leap. Amazing camera. Very fast. Clear screen. Amazing camera. Brilliant operating system. Crash detection on this model. Get at least 256gb one as you’ll need it. You will need to pay iCloud storage too as 5gb free isn’t enough.
"
10191,B0BDHR3MHB,5,"
Top phone
"
10192,B0BDHR3MHB,3,"
There is a wire in the box but no plug to charge the phone
"
10193,B0BDHR3MHB,5,"
I’ve updated from an iPhone 11 to the 14 plus huge phone so many features first day I had it was in danger of getting rsi !! Inside the battery symbol there is a number telling you how much battery is left ! Great camera features
"
10194,B0BDHR3MHB,5,"
Very nice phone with large screen and some fancy new features. Would highly recommend this for value for money as it’s the same screen as the pro but for less money.
"
10195,B0BDHR3MHB,2,"
The ring tones could be heard alright but message alerts were barely audible and app alerts were none existent in many cases . I bought two from two different suppliers and returned them both as i had the same problem with both of them.
"
10196,B0BDHR3MHB,5,"
such a great quality phone love it!!!!
"
10197,B0BDHR3MHB,1,"
Unacceptable, imagine paying over £1000 and waited for ages but comes with faulty front camera. Nice way to ruin someone’s christmas thank you👍
"
10198,B0BDHR3MHB,1,"
overpriced phone
"
10199,B0BDHR3MHB,5,"
Bought this phone due to upgrading from 11 pro max as I love my big phones ! . It’s really big same size of a pro max . The battery life is much better than my last phone as it lasts much longer . It’s basically pro max but only with 2 cameras ☺️ ! Very happy ! Best phone yet ☺️
"
10200,B0BDHR3MHB,1,"
The iPhone 14 Plus is extremely bad value. Apart from a slightly larger screen, there are no standout features that make this superior than last years iPhone 13. Even worse, if you pay a little bit more, you can get the flagship iPhone 14 Pro! My biggest question is who did Apple make this for?!
"
10201,B0BDHR3MHB,5,"
Upgraded from an 8 plus. Need I say more. Love it.
"
10202,B0BDHR3MHB,5,"
Love it!
"
10203,B0BDHR3MHB,5,"
J’ai mis 2 mois à me décider, entre choisir un iPhone 14 , 14 plus ou 13 pro max … désirant un écran assez grand le choix c’est donc fait entre la qualité photo du 13 pro max et la légèreté et l’autonomie du 14 plus . Perso mon utilité personnelle se contente de l’objectif du 14 plus ( et il est déjà pas mal !) question autonomie croyez le ou non le 14 plus me fait 48 h voir plus ! ( jeux , réseaux , Visio …) le 13 pro max pour la même utilité fait un peu moins de 48h (testé) . J’ai donc opté pour le 14 plus et j’en suis ravi, le prix reste élevé mais justifié pour un iPhone de ce genre
"
10204,B0BDHR3MHB,5,"
Migrating from a iPhone 7 plus after long five years, where the single complaint was battery life, I decided for an upgrade. No charger was provided, but at the end, I've accumulated so many, that this was really not an issue. But a USB-C cable was provided, which is a good help for faster charging. Migrating Apps and settings was really the best experience I had: By starting the new Phone I've had the option for migration, which required just a confirmation on my old device. Passwords were ""automagically"" transferred and in less than one hour everything landed on the new device. Everything was working, including Apple CarPlay and other Apple stuff. Third party Apps were almost Ok, except for very special cases like Bank Account Apps and Authenticators.Other concern was FaceID, since the previous used the fingerprint sensor, but this also worked like a charm, after following the configuration wizard.
"
10205,B0BDHR3MHB,5,"
Certes l’iPhone et iOS sont une combinaison parfaite. L’écran est très agréable pour naviguer, visionner des vidéos, jouer. Une finition et des matériaux de bonnes factures. Un poids contenu malgré sa taille. Mais le prix, le prix… cher pour une appareil qui ne profite que d’un écran plus grand et recycle le processeur de la génération précédente. Rien de nouveau pour le reste, si vous désirez rester au format plus compact, alors prenez un iPhone 13, le 14 ne vous apportera rien de plus, enfin si, une facture plus salée.
"
10206,B0BDHR3MHB,5,"
Super schnelle Lieferung und Abwicklung. Beim starten hat er zwar ein Update verlangt, aber war nicht schlimm. Ich kann im allgemeinen noch nicht viel darüber sagen, da ich es noch komplett einrichten muss und mir ein Panzerglas drauf machen lassen möchte. Es ist schon recht groß im Gegensatz zum alten und schwerer. Aber man wusste ja die Größe des Handys laut Hersteller. Wie es sich im Alltag bewährt, wird sich raus stellen. Ich muss es jetzt in Ruhe einrichten. Farbe finde ich okay. Vielleicht in ein paar Monaten mehr.
"
10207,B0BDHR3MHB,5,"
Bin vom Iphone 12 umgestiegen da ich, ende fünfzig, einfach ein wenig größere Buchstaben brauche (scheiß Altersweitsichtigkeit). Ich bin äußerst zufrieden mit dem Wechsel, whatsapp, Zeitung, Email  etc. sind jetzt (zur Not) auch ohne Lesebrille lesbar. Das Pro max war mir schlicht zu teuer, dessen sicher super Kamera wäre für meine Bedürfnisse überzogen, die Kamera des ""normalen"" 14/14 plus ist schon super für mich. Ob 60 hz oder 120 hz Anzeige ist mir egal, ich bin kein Gamer. Alles in Allem ein tolles, großes Telefon mit dem man für die nächsten Jahre bedient sein wird.  Ansonsten ist es natürlich unübertroffen wie Apple alles zu einen Ökosystem zusammengeführt hat, Iphone, Ipad, Iwatch und Apple TV harmonieren perfekt zusammen, ohne das übliche Geärgere wie bei Android üblich sobald es um mehr als ein Gerät geht.Update nach ein paar Tagen Nutzung im Vergleich zum iPhone pro max meiner Freundin: was sofort auffällt ist dass das Pro deutlich schwerer ist, meiner Freundin ist es egal, deren Handy ist in der Handtasche die eh ungefähr 2 kg Kram enthält, ich habe das Handy in der Jacke, da ist mir das leichte Plus deutlich lieber. Der zweite große Unterschied ist der Akku, das Plus schafft bei mir fast zwei Tage, das Pro nur gut einen.Ich bin auch nach dem Vergleich sehr zufrieden mit der Entscheidung für das Plus und gegen das Pro
"
10208,B0BDHR3MHB,5,"
J’étais Androïd pendant très longtemps et en vue de mon projet professionnel on m’a conseillé de prendre IPhone ! J’ai donc pris l’ iPhone 14 plus , ça me change la vie , alors oui j’ai mis quelques jours à bien m’adapter mais maintenant en aucun cas je changerai pour aller ailleurs ! La qualité du téléphone, photo , batterie n’a rien avoir ! Je suis ravie de mon achat et je recommande à 1000%
"
10209,B0BDHR3MHB,5,"
Ich bin sehr zufrieden mit dem Smartphone. Dass es sich hierbei nicht um das 120 Hz Display handelt, fällt eigentlich nicht auf. Nur wenn man es mit diesem vergleicht, im normalen Gebrauch merkt man es nicht außer vielleicht beim Spielen eines Spiels. Ansonsten ist es wirklich sehr gut in der Verwendung, der Akku hält wirklich lange und auch die Kamera macht gute Fotos.Insgesamt finde ich das Preis-Leistungs-Verhältnis deutlich besser gegenüber den pro Varianten.
"
10210,B0BDHR3MHB,4,"
Le téléphone est arrivé sans problème via le transporteur, un code est demandé pour garantir la livraison et la boîte est scellée.Je dirai juste que j'ai été surpris de ne pas trouver d'écouteur filaires, pour un tel prix ce serait le minimum sachant qu'Apple fait déjà pas mal d'économie sur le chargeur qui n'est pas fourni non plus.Il n'y a pas non plus de coque ni de protège écran...Le contenu de la boîte se résume au téléphone et au câble usb-c vers lightning. Pour un tel prix on pourrait s'attendre au minimum à avoir un protège écran basique et une coque, le temps d'acheter le nécessaire pour faire mieux.
"
10211,B0BDHR3MHB,5,"
Wie immer bei Apple, ein top gerät. Die preispolitik bezüglich des speichers ist zwar fragwürdig mit ca 400€ differenz zwischen 128GB und 1TB. Aber mir persönlich reichen 128GB in dem fall. Es ist kein schnäpchen und die arbeitsumstände sollen ja auch nicht die besten sein, doch das müssen die verantwortlichen in den griff bekommen.Im vergleich zu android läuft beim iphone alles flüssig und das gefällt mir.Wer auf ein paar spielereien wie die kameranotch und die kamera pro funktionen verzichten kann aber trotzdem die größe des pro max möchte macht hier nichts falsch. Wenns vom geld her geht. In schulden sollte sich keiner wegen einem smartphone stürzen nur um mithalten zu können. Auch sollte man vielleicht vorher das smartphone mal in der hand haben und das normale mit dem plus vergleichen. Das normale liegt top in der hand, das plus erfordert schon öfters mal beide hände. Somit könnte man sich eventuell paar hundert euro sparen und das normale mit 6,1 zoll nehmen. Es ist auf jedenfall ein unterschied der sich auch in der hosentasche bemerkbar macht.
"
10212,B0BDHR3MHB,5,"
Je regrette pas mon achat et merci au 4x sans frais, j’avais le XR la différence est radicale et la livraison est super sécurisé avec un code à donner au livreur , livrer en moins de 24h.
"
10213,B0BDHR3MHB,5,"
Cadeau de fin d’année parfait, satisfaite de mon achat et de mon article
"
10214,B0BDHR3MHB,5,"
J’ai acheter cet iPhone sans conviction restant bloquer sur mon iPhone 7 et sa batterie pas terribleSachez que l’iPhone 14 plus tiens extrêmement longtemps la batterie, de 6h du matin a minuit 30 , il me reste 53% de batterie environ à minuit 30 , en comptant tiktok, Instagram , Facebook et j’en passe.Pour ce qui est du produit , il est excellent , fluide à souhait grand écran bonne luminosité ! Je recommande les yeux fermé
"
10215,B0BDHR3MHB,5,"
Prix comme partout cher mais qualité exelente
"
10216,B0BDHR3MHB,5,"
Les nouveau iOS est top , le Telephone tient la charge mieux que mes espérances , fluide, rapide de même dimension que mon 7 plus pour un écran géant . Comme toujours Apple me satisfait même s’il ne satisfait pas mon porte feuille
"
10217,B0BDHR3MHB,5,"
Artikel wie beschrieben, alles bestens
"
10218,B0BDHR3MHB,5,"
Téléphone en promotion comparé à la concurrence, livre en moins de 48h. Livraison sécurisé avec un codeJe recommande
"
10219,B0BDHR3MHB,5,"
Convient très très bien à mon attente
"
10220,B0BDHR3MHB,5,"
Sehr gut
"
10221,B0BDHR3MHB,5,"
iPhone 14 lineup doesn't feature a fingerprint scanner and relies solely on Face ID sensors for biometric authentication. FaceID is very quick.
"
10222,B0BDHR3MHB,5,"
You won’t feel sorry if you buy Apple products…simply the best !
"
10223,B0BDHR3MHB,5,"
Je suis vraiment ravie de mon achat !Le seul point négatif c’est qu’il est déposer à la boîte au lettre comme sa ( heureusement qu’il n’y a pas de vol vers chez moi ) .
"
10224,B0BDHR3MHB,5,"
Nickel tout est parfait, la livraison est longue et le colis était pas très bien protégé !!!
"
10225,B0BDHR3MHB,5,"
J’ai acheter celui ci car mon iPhone X commençait à être « vieux »Je ne regrette pas mon achat.
"
10226,B0BDHR3MHB,5,"
Ganz schnell gekomm, und super handy
"
10227,B0BDHR3MHB,5,"
Einfach topFinde keine Mängel
"
10228,B0BDHR3MHB,5,"
Ravie de mon achat, on ne s’attend  pas à moins de la part d’Apple !Tellement facile à l’utilisation, à la mise en route avec la synchronisation. Que du bonheur 💜
"
10229,B0BDHR3MHB,5,"
Parfait, livré en 2 jours ouvrés avec primeConforme à la description, très fiable Amazon.Reçu en point relais, parfaitEnvoi et réception très rapide
"
10230,B0BDHR3MHB,5,"
J’avais un iPhone XR en parfait état de fonctionnement et franchement il est aussi bien que le 14 plus. J’en viens à me demander pourquoi je l’ai acheté ☹️
"
10231,B0BDHR3MHB,5,"
Super produit !Qualité au top!Fonctionnalité parfait!
"
10232,B0BDHR3MHB,5,"
Utilisatrice Apple depuis longtemps, j'ai mis longtemps à passer le pas entre mon iphone XR et le nouveau. Franchement pas déçue. Idéal pour ceux qui aiment les gros smartphone.
"
10233,B0BDHR3MHB,5,"
Habe mich bewusst für das größere iPhone 14 Plus entschieden. Sehr komfortabel, wenn man nicht noch extra ein I-Pad nutzen will. Aber auch nicht zu groß. Kamera ist eine Wucht!
"
10234,B0BDHR3MHB,5,"
Expédition rapide
"
10235,B0BDHR3MHB,5,"
C'est mon premier utilisation dun iphone. Je trouve très bien. Plein d'astuces.
"
10236,B0BDHR3MHB,5,"
Apple est Apple  super qualité
"
10237,B0BDHR3MHB,5,"
Très satisfaite
"
10238,B0BDHR3MHB,5,"
Ich glaube zum Gerät selbst muss man ja nichts schreiben , der Versand war blitzschnell ,Freitag bestellt , Samstag wurde geliefert Top
"
10239,B0BDHR3MHB,5,"
Ich bin von meinem I Phone 12 umgestiegen. Die Geschwindigkeit macht sich bemerkbar und auch der Akku ist sehr gut. Allerdings würde ich nicht von einem I Phone 13 umsteigen, da dann der Unterscheid den Aufpreis nicht Wert ist.Trotzdem ein tolles Handy.
"
10240,B0BDHR3MHB,3,"
Le téléphone est très beau, mais envoyé dans un petite carton tout fin. Et pour le prix même pas de chargeur, ni de film de protection pour l’écran alors que lorsque on achète un reconditionné tout est fournit.
"
10241,B0BDHR3MHB,5,"
Jamais déçu par Apple , il est magnifique !!! Plus de 15 ans chez Apple et toujours ravi !
"
10242,B0BDHR3MHB,5,"
Au top!!
"
10243,B0BDHR3MHB,5,"
Téléphone parfait. Ça me change poir une fois que j’ai un téléphone neuf et acheté comme ça. C’est un vrai bonheur. Taille parfaite ça me change 😍
"
10244,B0BDHR3MHB,5,"
Iphone au top livraison au top
"
10245,B0BDHR3MHB,5,"
Ich bin sehr zufrieden
"
10246,B0BDHR3MHB,3,"
Niveaux photo le pro est meilleur que ca j’avais le 13 pro je suis passé a ce modèle c’est comme si vous passer d’une mercedes à une clio vue le prix autant prendre le modèle pro
"
10247,B0BDHR3MHB,5,"
Téléphone parfait eu le lendemain de sa sortie officiel expédition rapide et sécurisé et téléphone 100% vrai
"
10248,B0BDHR3MHB,3,"
Macht, was es soll.Gerade noch so handlich und nicht zu schwer.Hat nun Lightning zu usb cWarum dieser Unsinn mit Lightning immer noch da ist verstehe ich nicht.Durch usb c lädier schnell und kann auch am Tesla (hat nur noch usb c Anschlüsse) geladen werdenFarbe ist Geschmacksache, mir gefällt sienicht, war aber günstiger.Hoffentlich hält das Teil so lange wie früher die Apple Produkte. Der Preis ist aber wahnsinnig hoch.
"
10249,B0BDHR3MHB,2,"
Très déçue car le tél était sous scellé mais avait une micro rayure sur l’écran !Au bout de 1 semaine il est tombé en panne , l’écran justement, et est reparti chez Aple, heureusement sous garanti car neuf. Ça fait beaucoup pour un appareil neuf.Reçu réparé aujourd’hui, je regrette cet achat car avoir acheté un appareil défectueux, ce n’est pas top.Deux heures d’assistance technique en plus …super cadeau de Noël.
"
10250,B0BDHR3MHB,3,"
geht nicht ganz besonders
"
10251,B0BDHR3MHB,5,"
gute handy.
"
10252,B0BDHR3MHB,5,"
Nickel
"
10253,B0BDHR3MHB,2,"
Preis-Leistung stimmt leider überhaupt nicht.Die Hülle sah nach 7 Tagen nutzen so aus, alsob diese schon ein Jahr verwendet wurde.  Ränder sofort verfärbt.Biete leider auch nicht wirklich guten Schutz.
"
10254,B0BDHR3MHB,2,"
Iphone braucht mann nichts sagen ist einfach die bester aber verpackung ist sehr schlecht gewesen sehr locker verpackt schade
"
10255,B08PCGL5TH,4,"
Phone was perfect. Only moan was battery at 85% of full workng capacity, but what did I expect with a renewed device eh!
"
10256,B08PCGL5TH,5,"
I bought this as I wanted a phone that was smaller and I am loving it apart from the battery being a little on the low side it more than makes up for it in how pristine the body is very fab phone.
"
10257,B08PCGL5TH,5,"
I've ordered a number of renewed iPhones. They are brilliant. By and large they are as described. But I've had a couple of issues. They just take them back, no quibbles, no issues, and issue a refund. So there's no risk.The first iPhone 12 we received had a column of defective pixels. Went straight back. The next arrived and in absolute mint condition, not a mark in sight, everything working as new, with a 92% battery health. Perfect.Seriously worth buying these considering the savings you make.
"
10258,B08PCGL5TH,5,"
I decided to return phone and get a more up to date one. That said the phone was excellent. I didn’t have it long enough to judge battery life etc. My money was returned promptly. I am very pleased and would buy from them again.
"
10259,B08PCGL5TH,5,"
I’ve never bought a refurbished phone before but will definitely do so again. The phone is in pristine condition with 98% battery health. Really pleased with this purchase
"
10260,B08PCGL5TH,4,"
As new condition, great battery life and no problems with the phone. Very pleased.
"
10261,B08PCGL5TH,4,"
Battery life not much better than my old iphone7
"
10262,B08PCGL5TH,5,"
Excellent quality, delivered quickly. Very happy with my purchase
"
10263,B08PCGL5TH,4,"
I bought a phone in excellent condition.  Back on the screen is scratched, which is very visible.  Front Screen without scratches.  The battery is 87%, which disappointed me a lot.  Also, the phone came without a charger and in the tiny box it looks like a letter.
"
10264,B08PCGL5TH,4,"
I bought this as a second phone for travelling and I almost can’t fault it. Perfect condition (true to description) no scratches, nicks, nothing at all so very happy about that. Everything seems perfect with it functionally so far and I’ll edit this if anything changes. Only thing is it seems like the battery dies faster than it should. It has 86% battery health but if I’m actively using it, it dies fast than my 80% XR. Not a drastic difference but noticeable. Still very good value for money!
"
10265,B08PCGL5TH,5,"
I was a bit sceptical when ordering a renewed phone but I have been very pleased with my purchase and would have no hesitation in recommending, the phone was advertised as excellent condition but I can honestly say it looks brand new.
"
10266,B08PCGL5TH,5,"
Was umming and arring about buying a renewed phone online when you can’t see it beforehand but I decided to take a punt and see what happens and I’m glad I did. Phone was in mint condition no scratches or damage to the body or screen at all. Battery was 89% but that’s more than enough considering the price. If your debating buying I’d say it’s worth whatever risk is involved and if your not happy with the condition you can always send it back.
"
10267,B08PCGL5TH,3,"
So I paid £397 for a iPhone 12 in “excellent “ condition. I must admit I was a little nervous buying a second hand phone unseen as I had never done it before but it is a Christmas present for my son so went ahead. When I received it there is a very obvious long scratch down the centre of the face and several smaller scratches on face of phone. The battery life is 87%. I was going to return it but at this time of year did not want the hassle. I would not buy this kind of purchase online again I’m afraid. I took it into our local mobile shop who concurred it was not “excellent”
"
10268,B08PCGL5TH,4,"
Phone arrived quickly and was as described. However no charging lead and plug suitable for the phone (they had included a Samsung charger but we had purchased an iphone). Contacted amazon as was an amazon renewed product and they passed me to a 3rd party. I expect amazon to deal with amazon renewed product issues but alas not. 3rd party was pleasant and resolved issue quickly. Overall did take shine off the purchase somewhat though.
"
10269,B08PCGL5TH,5,"
Received phone and it was like new. Really pleased with it
"
10270,B08PCGL5TH,5,"
Seller is active and very happy to help with any issues. The mobile i received had a little fault, but it was expected from a used iphone.  Seller was happy to refund /replace for another one. Great customer service.
"
10271,B08PCGL5TH,5,"
As described excellent condition and quick delivery
"
10272,B08PCGL5TH,5,"
like new condition, battery 88% health
"
10273,B08PCGL5TH,5,"
Came exactly as they described excellent condition. Also came well packaged very pleased
"
10274,B08PCGL5TH,5,"
Amazing product prompt delivery and made my daughters Christmas thoroughly recommend :)
"
10275,B08PCGL5TH,5,"
The phone is for my husband for Christmas it is an upgrade from his iPhone 7
"
10276,B08PCGL5TH,5,"
Ordered my Iphone 12 on Tuesday afternoon and crossed my fingers that the phone that arrived would be in good condition. Delivered on Wednesday evening and I can honestly say it's no different to a brand new Iphone. Not a mark on it and the battery health is at 90%To say I'm pleased with my purchase is and understatement. When you can get Iphones as pristine as this it makes no sense to pay near to or over £1000.00 for a new one!!I have no hesitation is recommending going down this route to anyone who, like me, wants a new phone but not the costs associated.Brilliant service!!
"
10277,B08PCGL5TH,4,"
Battery life disappointing at 83% but phone overall pretty good.
"
10278,B08PCGL5TH,5,"
Thank you so much guys, this phone is for a christmas present for my son and i am so happy that it looks so perfect
"
10279,B08PCGL5TH,4,"
I bought my device from the Mazuma mobile. It came in a generic box with a generic usb-a cable and needle. No papers or original accessories. Device was functional.There were 2 issues with the device but they helped me for both:- The item was not the same as the description (there were some scratches). After my complaint, they ordered a small refund.- 2 months later, the phone's IMEI blacklisted and cellular network stopped. After my complaint, they said the issue is related with the previous customer of the phone. Reportedly they contacted with previous customer and blacklist removed.So, customer service was responsive. However, you should check everything and be a conscious customer.
"
10280,B08PCGL5TH,5,"
Can’t comment on battery life not had it long enough but I am sure it will be fine
"
10281,B08PCGL5TH,5,
10282,B08PCGL5TH,5,"
Excellent condition just like brand new but cheaper price. Won’t ever buy new phone again
"
10283,B08PCGL5TH,5,"
The product was good enough as described in the specifications, maybe the cable could do better with a micro usb, but more importantly the phone is doing great, cheers :)
"
10284,B08PCGL5TH,5,"
I had used iPhones since they were first released and loved them from day one. Last year I purchased a Samsung (great phones) but I never mastered the little differences in OS so took a chance on a refurbed iPhone 12. Best thing I've purchased in a while purchased via Amazon, came next day fab condition, couldn't fault it and I'm forensic. Great deal too boot.
"
10285,B08PCGL5TH,5,"
Very cheap with vouchers
"
10286,B08PCGL5TH,5,"
Great phone
"
10287,B08PCGL5TH,5,"
Very pleased with my refurbished iPhone 12 was like new
"
10288,B08PCGL5TH,5,"
My phone is not working
"
10289,B08PCGL5TH,4,"
Overall a good quality other than a few scratches on the screen and the side’ overall a good product and  Would buy Buy another one if needed.could send in better packaging.
"
10290,B08PCGL5TH,5,"
Arrived next working day. Packed really well. No scratches or marks. Looks pristine but only 88% battery life, I had hoped for more. Otherwise really pleased and pretty good value for money. Big improvement on my iPhone 6.
"
10291,B08PCGL5TH,5,"
Brilliant could have been brand new
"
10292,B08PCGL5TH,5,"
Great phone, good sized screen
"
10293,B08PCGL5TH,5,"
Was packaged very well and in excellent condition.
"
10294,B08PCGL5TH,2,"
Phone looks great, came in what I thought was really good condition.Only use phone mostly for messaging partner and Google maps.Came to realise that the camera is useless. Can’t zoom in on anything very blurry. Doesn’t seem to focus properly, so can’t use video either.Not very impressed, wish I’d bought new.
"
10295,B08PCGL5TH,5,"
Was scared it would be bad quality but it’s very good!!
"
10296,B08PCGL5TH,3,"
Phone arrived quickly but it had no fragile markers on the package and had been pushed through the letterbox onto a stone floor. Fortunately it didn't break.There are a lot of scratches on the screen for a product described in 'as new' condition, and a few chips to the body. The charge cable supplied is not Apple so time will tell how long it lasts. 88% battery health is a little lower than I'd have liked, though it shouldn't be an issue. The phone was not supplied in its original box and did not include any instructions or other information that would normally be supplied with a new phone. Otherwise the phone is fully functional and as desired.The voucher was a nice surprise too!
"
10297,B08PCGL5TH,5,"
Item as described, no marks etc, good battery life.
"
10298,B08PCGL5TH,3,"
I know it’s a rendition phone but there were problems with it like the screen had a orange tinge on the side and when starting up there was a yellow bar across the top of the screen. That would have bugged me.
"
10299,B08PCGL5TH,4,"
This phone is lighter than my previous XR model, face recognition pretty good. Battery time is still a bit of downer for me as it runs out quick. Cable that came with it, was not particularly great as it is already broken. Overall a great phone, great specs , camera brilliant. Love this mint green colour.
"
10300,B08PCGL5TH,5,"
Great product, value for money, nothing wrong with it, delivered really quickly too.
"
10301,B08PCGL5TH,5,"
Is excellent Ian very happy
"
10302,B08PCGL5TH,5,"
iPhone 12 exactly as described. Had no scratches and everything worked as new. 98% battery health is really good. To my surprise I like the notch and haven’t missed Touch ID at all. Face ID works well.I preferred the telephoto and standard aspect on the iPhone 8 Plus to the normal and wide on this phone but the image quality is a step up again.I think my Apple Watch drains more quickly with this phone than the 8 Plus, but I do have an original Apple Watch, so that’s probably why.The box from loop mobile protected it well and had everything I needed in it. It may not be an original Apple box, but apart from the initial opening of it when does it matter?Arrived earlier than it said it would, I would look to order from Loop again, maybe a newer Apple Watch…
"
10303,B08PCGL5TH,5,"
Just as good as new, no problems
"
10304,B08PCGL5TH,5,"
Fantastic phone , looks brand new . A great purchase . Love it !!
"
10305,B08PCGL5TH,5,"
Phone arrived early and packaged well not a scratch in sight looks like new really happy great job would recommend to anyone.
"
10306,B08PCGL5TH,4,"
My title says it all, how can a business be so unprofessional? There was no original box just a white cardboard box, and there was scratches everyone on the phone.
"
10307,B08PCGL5TH,5,"
Very good value, almost as good as new, couple of very small scratches and battery 90%, but lot cheaper than new one, would recommend.
"
10308,B08PCGL5TH,2,"
Christmas present for my daughter. All seems to work ok, but definitely not excellent condition. Screen is cracked and lots of knocks evident around the camera with what appear to be chips on camera glass. Disappointed!
"
10309,B08PCGL5TH,5,"
Bought renewed in excellent condition.Easy set up.  Great pictures.Highly recommended.Excellent service from seller.
"
10310,B08PCGL5TH,2,"
So, this 'excellent, no cosmetic damage visible from 30cm' condition phone didn't work out for me.  Didn't get as far as switching it on to comment on battery life etc.  Oh well, on to the next one.
"
10311,B08PCGL5TH,3,"
The product was good except for battery health. It was just 87% and the phone would heat up easily. The charger was not type c charger.
"
10312,B08PCGL5TH,2,"
Screen quickly scratched from the devastating onslaught of being in a soft empty pocket.  Back appears to be made of glass hewn from crystallised cheese.  My old SE lived 5 years without a scratch.  Bit cack really
"
10313,B08PCGL5TH,5,"
I was very worried about buying a secondhand/renewed iPhone, he has so many bad stories but I really couldn’t afford a brand-new one so I took a chance I was so so pleased the quality is fantastic it looks new the battery is 92% which is excellent lasts all day with use Spotify YouTube Facebook et cetera et cetera I am so happy with this product thank you Alison you still have not failed me
"
